collection_date,sticker,companyName,date,revenue,cost_of_revenue,gross_profit,operating_expences_sales_general_administrative,other_operating_expenses,total_operating_expenses,operating_income,interest_expense,other_income_expense,income_before_income_taxes,provision_for_income_taxes,minority_interest,other_income,net_income_from_continuing_operations,net_income_from_discontinuing_operations,net_income_from_discontinuing_operations2,net_income_from_discontinuing_operations3,other,net_income,net_income_available_to_common_shareholders,earnings_per_share_basic,earnings_per_share_diluted,weighted_average_shares_outstanding_basic,weighted_average_shares_outstanding_diluted,ebitda,commision_and_fees,compensation_and_benefits,cummulative_effect_of_accounting_changes,depreciation_and_amortisation,extraordinary_items,income_from_cont_operations_before_taxes,income_tax_expense_benefit,interest_income,investment_income_net,merger_acquisition_and_restructuring,net_interest_income,nonrecurring_expense,operating_expenses,policyholder_benefits_and_claims_incurred,other_distributions,other_expense,other_expenses,other_special_charges,policyholder_benefits_and_claims_incurred,preferred_distributions,preferred_dividend,premiums,provision_benefit_for_taxes,realised_capital_gains_net,research_and_development,restructuring_merger_and_acquisition,securities_gains,tech_communication_and_equipment,total_benefits_claims_expenses,total_costs_and_expenses,total_expenses,total_interest_expense,total_interest_income,total_net_revenue,total_noninterest_expenses,total_noninterest_revenue,total_nonoperating_income_net,total_revenues
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,empty,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,empty,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,empty,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,empty,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,empty,
20180208,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,empty,
